------------ Data Table File Created By Actigraph Link ActiLife v6.11.9 date format dd/MM/yyyy Filter Normal -----------,,,,,
Serial Number: TAS1D48140206,,,,,
Start Time 15:00:00,,,,,
Start Date 09-12-2017,,,,,
Epoch Period (hh:mm:ss) 00:00:01,,,,,
Download Time 15:29:44,,,,,
Download Date 09-19-2017,,,,,
Current Memory Address: 0,,,,,
Current Battery Voltage: 3.85     Mode = 13,,,,,
--------------------------------------------------,,,,,
TimeStamp,axis1,axis2,axis3,steps,vm
2017-09-12T16:52:32Z,59,0,7,0,60
2017-09-12T16:52:33Z,28,0,0,0,28
2017-09-12T16:52:34Z,0,0,27,0,27
2017-09-12T16:52:35Z,0,0,46,0,46
2017-09-12T16:52:36Z,33,0,9,1,35
2017-09-12T16:52:37Z,35,0,2,0,36
2017-09-12T16:52:38Z,48,0,1,0,49
2017-09-12T16:52:39Z,8,0,5,1,10
2017-09-12T16:52:40Z,13,0,17,0,22
2017-09-12T16:52:41Z,5,0,0,0,5
2017-09-12T16:52:42Z,0,0,0,0,0
2017-09-12T16:52:43Z,63,3,1,0,64
2017-09-12T16:52:44Z,22,0,49,1,54
2017-09-12T16:52:45Z,25,0,9,0,27
2017-09-12T16:52:46Z,4,0,47,0,48
2017-09-12T16:52:47Z,0,0,13,0,13
2017-09-12T16:52:48Z,0,0,12,0,12
2017-09-12T16:52:49Z,0,0,8,0,8
2017-09-12T16:52:50Z,29,0,7,0,30
2017-09-12T16:52:51Z,9,0,10,0,14
2017-09-12T16:52:52Z,78,0,29,0,84
2017-09-12T16:52:53Z,41,0,31,1,52
2017-09-12T16:52:54Z,15,0,20,0,25
2017-09-12T16:52:55Z,23,0,8,0,25
2017-09-12T16:52:56Z,2,0,0,1,2
2017-09-12T16:52:57Z,8,0,11,1,14
2017-09-12T16:52:58Z,0,0,0,0,0
2017-09-12T16:52:59Z,0,0,0,0,0
2017-09-12T16:53:00Z,33,12,66,0,75
2017-09-12T16:53:01Z,0,0,0,0,0
2017-09-12T16:53:02Z,0,0,5,0,5
2017-09-12T16:53:03Z,0,0,0,0,0
2017-09-12T16:53:04Z,0,0,0,0,0
2017-09-12T16:53:05Z,0,0,0,0,0
2017-09-12T16:53:06Z,0,0,0,0,0
2017-09-12T16:53:07Z,0,0,0,0,0
2017-09-12T16:53:08Z,0,0,0,0,0
2017-09-12T16:53:09Z,0,0,0,0,0
2017-09-12T16:53:10Z,0,0,0,0,0
2017-09-12T16:53:11Z,0,0,0,0,0
2017-09-12T16:53:12Z,0,0,0,0,0
2017-09-12T16:53:13Z,0,0,0,0,0
2017-09-12T16:53:14Z,0,0,0,0,0
2017-09-12T16:53:15Z,0,0,0,0,0
2017-09-12T16:53:16Z,6,0,67,0,68
2017-09-12T16:53:17Z,91,0,21,1,94
2017-09-12T16:53:18Z,56,0,18,0,59
2017-09-12T16:53:19Z,21,0,0,0,21
2017-09-12T16:53:20Z,0,0,0,0,0
2017-09-12T16:53:21Z,48,2,38,0,62
2017-09-12T16:53:22Z,59,2,6,1,60
2017-09-12T16:53:23Z,41,0,0,0,41
2017-09-12T16:53:24Z,0,0,0,0,0
2017-09-12T16:53:25Z,0,0,47,0,47
2017-09-12T16:53:26Z,2,0,21,0,22
2017-09-12T16:53:27Z,0,0,1,0,1
2017-09-12T16:53:28Z,0,0,2,0,2
2017-09-12T16:53:29Z,0,0,0,0,0
2017-09-12T16:53:30Z,0,0,10,0,10
2017-09-12T16:53:31Z,0,0,9,0,9
2017-09-12T16:53:32Z,0,0,0,0,0
2017-09-12T16:53:33Z,0,0,0,0,0
2017-09-12T16:53:34Z,0,0,0,0,0
2017-09-12T16:53:35Z,25,0,74,1,79
2017-09-12T16:53:36Z,13,0,33,0,36
2017-09-12T16:53:37Z,15,0,11,1,19
2017-09-12T16:53:38Z,9,0,5,0,11
2017-09-12T16:53:39Z,0,0,0,0,0
2017-09-12T16:53:40Z,0,0,0,0,0
2017-09-12T16:53:41Z,0,0,3,0,3
2017-09-12T16:53:42Z,0,0,17,0,17
2017-09-12T16:53:43Z,0,0,59,0,59
2017-09-12T16:53:44Z,0,0,44,0,44
2017-09-12T16:53:45Z,19,0,21,0,29
2017-09-12T16:53:46Z,0,0,54,0,54
2017-09-12T16:53:47Z,0,0,46,0,46
2017-09-12T16:53:48Z,0,0,21,0,21
2017-09-12T16:53:49Z,0,0,14,0,14
2017-09-12T16:53:50Z,0,0,18,0,18
2017-09-12T16:53:51Z,0,0,14,0,14
2017-09-12T16:53:52Z,0,0,12,0,12
2017-09-12T16:53:53Z,0,0,0,0,0
2017-09-12T16:53:54Z,0,0,0,0,0
2017-09-12T16:53:55Z,0,0,0,0,0
2017-09-12T16:53:56Z,0,0,0,0,0
2017-09-12T16:53:57Z,0,0,0,0,0
2017-09-12T16:53:58Z,0,0,0,0,0
2017-09-12T16:53:59Z,0,0,0,0,0
2017-09-12T16:54:00Z,0,0,0,0,0
2017-09-12T16:54:01Z,0,0,26,0,26
2017-09-12T16:54:02Z,2,2,7,0,8
2017-09-12T16:54:03Z,13,7,80,0,82
2017-09-12T16:54:04Z,36,14,86,1,95
2017-09-12T16:54:05Z,14,19,74,0,78
2017-09-12T16:54:06Z,22,4,49,1,54
2017-09-12T16:54:07Z,1,0,39,0,40
2017-09-12T16:54:08Z,0,0,0,0,0
2017-09-12T16:54:09Z,0,0,35,0,35
2017-09-12T16:54:10Z,32,0,17,0,37
2017-09-12T16:54:11Z,42,0,36,2,56
2017-09-12T16:54:12Z,67,13,51,0,86
2017-09-12T16:54:13Z,0,0,22,0,22
2017-09-12T16:54:14Z,12,0,0,0,12
2017-09-12T16:54:15Z,0,0,2,0,2
2017-09-12T16:54:16Z,13,0,0,1,13
2017-09-12T16:54:17Z,0,0,0,0,0
2017-09-12T16:54:18Z,0,0,0,0,0
2017-09-12T16:54:19Z,25,0,19,0,32
2017-09-12T16:54:20Z,32,0,16,1,36
2017-09-12T16:54:21Z,38,0,0,0,38
2017-09-12T16:54:22Z,0,0,35,0,35
2017-09-12T16:54:23Z,0,0,15,0,15
2017-09-12T16:54:24Z,0,0,9,0,9
2017-09-12T16:54:25Z,28,0,25,0,38
2017-09-12T16:54:26Z,0,0,7,0,7
2017-09-12T16:54:27Z,31,0,18,1,36
2017-09-12T16:54:28Z,56,0,7,0,57
2017-09-12T16:54:29Z,14,0,0,0,14
2017-09-12T16:54:30Z,0,0,0,0,0
2017-09-12T16:54:31Z,8,0,39,1,40
2017-09-12T16:54:32Z,46,0,70,1,84
2017-09-12T16:54:33Z,7,0,25,0,26
2017-09-12T16:54:34Z,52,0,5,0,53
2017-09-12T16:54:35Z,6,0,9,0,11
2017-09-12T16:54:36Z,0,0,0,0,0
2017-09-12T16:54:37Z,0,0,0,0,0
2017-09-12T16:54:38Z,0,0,12,0,12
2017-09-12T16:54:39Z,22,0,20,1,30
2017-09-12T16:54:40Z,64,2,36,0,74
2017-09-12T16:54:41Z,0,0,17,0,17
2017-09-12T16:54:42Z,106,6,67,1,126
2017-09-12T16:54:43Z,75,46,51,1,102
2017-09-12T16:54:44Z,85,101,57,0,144
2017-09-12T16:54:45Z,66,17,42,0,81
2017-09-12T16:54:46Z,110,48,127,1,175
2017-09-12T16:54:47Z,71,60,183,1,206
2017-09-12T16:54:48Z,38,0,32,0,50
2017-09-12T16:54:49Z,0,0,0,0,0
2017-09-12T16:54:50Z,0,0,0,0,0
2017-09-12T16:54:51Z,0,0,0,0,0
2017-09-12T16:54:52Z,0,0,0,0,0
2017-09-12T16:54:53Z,0,0,0,0,0
2017-09-12T16:54:54Z,0,0,0,0,0
2017-09-12T16:54:55Z,0,0,0,0,0
2017-09-12T16:54:56Z,0,0,0,0,0
2017-09-12T16:54:57Z,0,0,0,0,0
2017-09-12T16:54:58Z,0,0,0,0,0
2017-09-12T16:54:59Z,0,0,0,0,0
2017-09-12T16:55:00Z,0,0,0,0,0
2017-09-12T16:55:01Z,0,0,0,0,0
2017-09-12T16:55:02Z,0,0,0,0,0
2017-09-12T16:55:03Z,0,0,0,0,0
2017-09-12T16:55:04Z,0,0,0,0,0
2017-09-12T16:55:05Z,0,0,0,0,0
2017-09-12T16:55:06Z,0,0,0,0,0
2017-09-12T16:55:07Z,0,0,0,0,0
2017-09-12T16:55:08Z,0,0,0,0,0
2017-09-12T16:55:09Z,0,0,0,0,0
2017-09-12T16:55:10Z,0,0,0,0,0
2017-09-12T16:55:11Z,0,0,0,0,0
2017-09-12T16:55:12Z,0,0,0,0,0
2017-09-12T16:55:13Z,0,0,0,0,0
2017-09-12T16:55:14Z,0,0,0,0,0
2017-09-12T16:55:15Z,0,0,0,0,0
2017-09-12T16:55:16Z,0,0,0,0,0
2017-09-12T16:55:17Z,0,0,0,0,0
2017-09-12T16:55:18Z,0,0,0,0,0
2017-09-12T16:55:19Z,0,0,0,0,0
2017-09-12T16:55:20Z,0,0,0,0,0
2017-09-12T16:55:21Z,0,0,0,0,0
2017-09-12T16:55:22Z,0,0,0,0,0
2017-09-12T16:55:23Z,0,0,0,0,0
2017-09-12T16:55:24Z,0,0,0,0,0
2017-09-12T16:55:25Z,0,0,0,0,0
2017-09-12T16:55:26Z,0,0,0,0,0
2017-09-12T16:55:27Z,0,0,0,0,0
2017-09-12T16:55:28Z,0,0,0,0,0
2017-09-12T16:55:29Z,0,0,0,0,0
2017-09-12T16:55:30Z,0,0,0,0,0
2017-09-12T16:55:31Z,0,0,0,0,0
2017-09-12T16:55:32Z,0,0,0,0,0
2017-09-12T16:55:33Z,0,0,0,0,0
2017-09-12T16:55:34Z,0,0,0,0,0
2017-09-12T16:55:35Z,0,0,0,0,0
2017-09-12T16:55:36Z,0,0,0,0,0
2017-09-12T16:55:37Z,0,0,0,0,0
2017-09-12T16:55:38Z,0,0,0,0,0
2017-09-12T16:55:39Z,0,0,0,0,0
2017-09-12T16:55:40Z,0,0,0,0,0
2017-09-12T16:55:41Z,0,0,0,0,0
2017-09-12T16:55:42Z,0,0,0,0,0
2017-09-12T16:55:43Z,0,0,0,0,0
2017-09-12T16:55:44Z,0,0,0,0,0
2017-09-12T16:55:45Z,0,0,0,0,0
2017-09-12T16:55:46Z,0,0,0,0,0
2017-09-12T16:55:47Z,0,0,0,0,0
2017-09-12T16:55:48Z,0,0,0,0,0
2017-09-12T16:55:49Z,0,0,0,0,0
2017-09-12T16:55:50Z,0,0,0,0,0
2017-09-12T16:55:51Z,0,0,0,0,0
2017-09-12T16:55:52Z,6,0,0,1,6
2017-09-12T16:55:53Z,0,0,0,0,0
2017-09-12T16:55:54Z,0,0,0,0,0
2017-09-12T16:55:55Z,0,0,0,0,0
2017-09-12T16:55:56Z,0,0,0,0,0
2017-09-12T16:55:57Z,0,0,0,0,0
2017-09-12T16:55:58Z,0,0,0,0,0
2017-09-12T16:55:59Z,0,0,0,0,0
2017-09-12T16:56:00Z,0,0,0,0,0
2017-09-12T16:56:01Z,0,0,0,0,0
2017-09-12T16:56:02Z,0,0,0,0,0
2017-09-12T16:56:03Z,0,0,0,0,0
2017-09-12T16:56:04Z,0,0,0,0,0
2017-09-12T16:56:05Z,0,0,0,0,0
2017-09-12T16:56:06Z,0,0,0,0,0
2017-09-12T16:56:07Z,0,0,0,0,0
2017-09-12T16:56:08Z,0,0,0,0,0
2017-09-12T16:56:09Z,0,0,0,0,0
2017-09-12T16:56:10Z,0,0,0,0,0
2017-09-12T16:56:11Z,0,0,0,0,0
2017-09-12T16:56:12Z,0,0,0,0,0
2017-09-12T16:56:13Z,0,0,0,0,0
2017-09-12T16:56:14Z,0,0,0,0,0
2017-09-12T16:56:15Z,0,0,0,0,0
2017-09-12T16:56:16Z,0,0,0,0,0
2017-09-12T16:56:17Z,0,0,0,0,0
2017-09-12T16:56:18Z,0,0,0,0,0
2017-09-12T16:56:19Z,0,0,0,0,0
2017-09-12T16:56:20Z,0,0,0,0,0
2017-09-12T16:56:21Z,0,0,0,0,0
2017-09-12T16:56:22Z,0,0,0,0,0
2017-09-12T16:56:23Z,0,0,0,0,0
2017-09-12T16:56:24Z,0,0,0,0,0
2017-09-12T16:56:25Z,0,0,0,0,0
2017-09-12T16:56:26Z,0,0,0,0,0
2017-09-12T16:56:27Z,0,0,0,0,0
2017-09-12T16:56:28Z,0,0,0,0,0
2017-09-12T16:56:29Z,0,0,0,0,0
2017-09-12T16:56:30Z,0,0,0,0,0
2017-09-12T16:56:31Z,0,0,0,0,0
2017-09-12T16:56:32Z,0,0,0,0,0
2017-09-12T16:56:33Z,0,0,0,0,0
2017-09-12T16:56:34Z,0,0,0,0,0
2017-09-12T16:56:35Z,0,0,0,0,0
2017-09-12T16:56:36Z,0,0,0,0,0
2017-09-12T16:56:37Z,0,0,0,0,0
2017-09-12T16:56:38Z,0,0,0,0,0
2017-09-12T16:56:39Z,0,0,0,0,0
2017-09-12T16:56:40Z,0,0,0,0,0
2017-09-12T16:56:41Z,0,0,0,0,0
2017-09-12T16:56:42Z,0,0,0,0,0
2017-09-12T16:56:43Z,0,0,0,0,0
2017-09-12T16:56:44Z,0,0,0,0,0
2017-09-12T16:56:45Z,0,0,0,0,0
2017-09-12T16:56:46Z,0,0,0,0,0
2017-09-12T16:56:47Z,0,0,0,0,0
2017-09-12T16:56:48Z,0,0,0,0,0
2017-09-12T16:56:49Z,0,0,0,0,0
2017-09-12T16:56:50Z,0,0,0,0,0
2017-09-12T16:56:51Z,0,0,0,0,0
2017-09-12T16:56:52Z,0,0,0,0,0
2017-09-12T16:56:53Z,0,0,0,0,0
2017-09-12T16:56:54Z,0,0,0,0,0
2017-09-12T16:56:55Z,0,0,0,0,0
2017-09-12T16:56:56Z,0,0,0,0,0
2017-09-12T16:56:57Z,0,0,0,0,0
2017-09-12T16:56:58Z,0,0,0,0,0
2017-09-12T16:56:59Z,0,0,0,0,0
2017-09-12T16:57:00Z,0,0,0,0,0
2017-09-12T16:57:01Z,0,0,0,0,0
2017-09-12T16:57:02Z,0,0,0,0,0
2017-09-12T16:57:03Z,0,0,0,0,0
2017-09-12T16:57:04Z,0,0,0,0,0
2017-09-12T16:57:05Z,0,0,0,0,0
2017-09-12T16:57:06Z,0,0,0,0,0
2017-09-12T16:57:07Z,0,0,0,0,0
2017-09-12T16:57:08Z,0,0,0,0,0
2017-09-12T16:57:09Z,0,0,0,0,0
2017-09-12T16:57:10Z,0,0,0,0,0
2017-09-12T16:57:11Z,0,0,0,0,0
2017-09-12T16:57:12Z,0,0,0,0,0
2017-09-12T16:57:13Z,0,0,0,0,0
2017-09-12T16:57:14Z,0,0,0,0,0
2017-09-12T16:57:15Z,0,0,0,0,0
2017-09-12T16:57:16Z,0,0,0,0,0
2017-09-12T16:57:17Z,0,0,0,0,0
2017-09-12T16:57:18Z,0,0,0,0,0
2017-09-12T16:57:19Z,0,0,0,0,0
2017-09-12T16:57:20Z,0,0,0,0,0
2017-09-12T16:57:21Z,0,0,0,0,0
2017-09-12T16:57:22Z,0,0,0,0,0
2017-09-12T16:57:23Z,0,0,0,0,0
2017-09-12T16:57:24Z,0,0,0,0,0
2017-09-12T16:57:25Z,0,0,0,0,0
2017-09-12T16:57:26Z,0,0,0,0,0
2017-09-12T16:57:27Z,0,0,0,0,0
2017-09-12T16:57:28Z,0,0,0,0,0
2017-09-12T16:57:29Z,60,0,27,0,66
2017-09-12T16:57:30Z,48,46,80,1,105
2017-09-12T16:57:31Z,69,42,108,0,135
2017-09-12T16:57:32Z,14,1,85,0,87
2017-09-12T16:57:33Z,23,0,31,0,39
2017-09-12T16:57:34Z,0,0,4,0,4
2017-09-12T16:57:35Z,0,0,0,0,0
2017-09-12T16:57:36Z,5,0,21,0,22
2017-09-12T16:57:37Z,0,0,11,0,11
2017-09-12T16:57:38Z,21,0,36,0,42
2017-09-12T16:57:39Z,0,0,19,0,19
2017-09-12T16:57:40Z,0,0,17,0,17
2017-09-12T16:57:41Z,0,0,0,0,0
2017-09-12T16:57:42Z,0,0,0,0,0
2017-09-12T16:57:43Z,2,10,2,0,11
2017-09-12T16:57:44Z,49,50,48,1,85
2017-09-12T16:57:45Z,39,0,76,0,86
2017-09-12T16:57:46Z,0,0,0,0,0
2017-09-12T16:57:47Z,0,0,0,0,0
2017-09-12T16:57:48Z,0,0,0,0,0
2017-09-12T16:57:49Z,0,0,0,0,0
2017-09-12T16:57:50Z,0,0,0,0,0
2017-09-12T16:57:51Z,0,0,0,0,0
2017-09-12T16:57:52Z,0,0,0,0,0
2017-09-12T16:57:53Z,0,0,3,0,3
2017-09-12T16:57:54Z,38,0,55,1,67
2017-09-12T16:57:55Z,33,0,46,0,57
2017-09-12T16:57:56Z,2,0,7,1,8
2017-09-12T16:57:57Z,0,0,0,0,0
2017-09-12T16:57:58Z,0,0,0,0,0
2017-09-12T16:57:59Z,0,0,0,0,0
2017-09-12T16:58:00Z,0,0,0,0,0
2017-09-12T16:58:01Z,0,0,0,0,0
2017-09-12T16:58:02Z,0,0,0,0,0
2017-09-12T16:58:03Z,20,13,54,0,60
2017-09-12T16:58:04Z,44,24,49,1,71
2017-09-12T16:58:05Z,29,9,36,0,48
2017-09-12T16:58:06Z,133,78,104,1,186
2017-09-12T16:58:07Z,109,32,92,0,147
2017-09-12T16:58:08Z,217,89,87,0,251
2017-09-12T16:58:09Z,21,0,131,1,133
2017-09-12T16:58:10Z,37,0,33,0,50
2017-09-12T16:58:11Z,0,0,38,0,38
2017-09-12T16:58:12Z,6,0,7,0,10
2017-09-12T16:58:13Z,109,0,57,0,124
2017-09-12T16:58:14Z,49,0,24,0,55
2017-09-12T16:58:15Z,1,0,0,0,1
2017-09-12T16:58:16Z,0,0,0,0,0
2017-09-12T16:58:17Z,0,0,0,0,0
2017-09-12T16:58:18Z,0,0,0,0,0
2017-09-12T16:58:19Z,0,0,0,0,0
2017-09-12T16:58:20Z,0,0,0,0,0
2017-09-12T16:58:21Z,0,0,0,0,0
2017-09-12T16:58:22Z,0,0,0,0,0
2017-09-12T16:58:23Z,0,0,0,0,0
2017-09-12T16:58:24Z,0,0,0,0,0
2017-09-12T16:58:25Z,0,0,0,0,0
2017-09-12T16:58:26Z,0,0,0,0,0
2017-09-12T16:58:27Z,0,0,0,0,0
2017-09-12T16:58:28Z,0,0,0,0,0
2017-09-12T16:58:29Z,15,0,0,1,15
2017-09-12T16:58:30Z,0,0,0,0,0
2017-09-12T16:58:31Z,0,0,0,0,0
2017-09-12T16:58:32Z,0,0,0,0,0
2017-09-12T16:58:33Z,0,0,0,0,0
2017-09-12T16:58:34Z,0,0,0,0,0
2017-09-12T16:58:35Z,0,0,0,0,0
2017-09-12T16:58:36Z,0,0,0,0,0
2017-09-12T16:58:37Z,0,0,0,0,0
2017-09-12T16:58:38Z,0,0,0,0,0
2017-09-12T16:58:39Z,0,0,0,0,0
2017-09-12T16:58:40Z,0,0,0,0,0
2017-09-12T16:58:41Z,0,0,0,0,0
2017-09-12T16:58:42Z,0,0,0,0,0
2017-09-12T16:58:43Z,0,0,0,0,0
2017-09-12T16:58:44Z,0,0,0,0,0
2017-09-12T16:58:45Z,0,0,0,0,0
2017-09-12T16:58:46Z,0,0,0,0,0
2017-09-12T16:58:47Z,0,0,0,0,0
2017-09-12T16:58:48Z,0,0,0,0,0
2017-09-12T16:58:49Z,0,0,0,0,0
2017-09-12T16:58:50Z,0,0,0,0,0
2017-09-12T16:58:51Z,0,0,0,0,0
2017-09-12T16:58:52Z,0,0,0,0,0
2017-09-12T16:58:53Z,0,0,0,0,0
2017-09-12T16:58:54Z,0,0,0,0,0
2017-09-12T16:58:55Z,0,0,0,0,0
2017-09-12T16:58:56Z,0,0,0,0,0
2017-09-12T16:58:57Z,0,0,0,0,0
2017-09-12T16:58:58Z,0,0,0,0,0
2017-09-12T16:58:59Z,0,0,0,0,0
2017-09-12T16:59:00Z,0,0,0,0,0
2017-09-12T16:59:01Z,0,0,0,0,0
2017-09-12T16:59:02Z,0,0,0,0,0
2017-09-12T16:59:03Z,0,0,0,0,0
2017-09-12T16:59:04Z,0,0,0,0,0
2017-09-12T16:59:05Z,0,0,0,0,0
2017-09-12T16:59:06Z,0,0,0,0,0
2017-09-12T16:59:07Z,0,0,0,0,0
2017-09-12T16:59:08Z,0,0,0,0,0
2017-09-12T16:59:09Z,0,0,0,0,0
2017-09-12T16:59:10Z,0,0,0,0,0
2017-09-12T16:59:11Z,0,0,0,0,0
2017-09-12T16:59:12Z,0,0,0,0,0
2017-09-12T16:59:13Z,0,0,0,0,0
2017-09-12T16:59:14Z,0,0,0,0,0
2017-09-12T16:59:15Z,0,0,0,0,0
2017-09-12T16:59:16Z,0,0,0,0,0
2017-09-12T16:59:17Z,0,0,0,0,0
2017-09-12T16:59:18Z,0,0,0,0,0
2017-09-12T16:59:19Z,0,0,0,0,0
2017-09-12T16:59:20Z,0,0,0,0,0
2017-09-12T16:59:21Z,0,0,0,0,0
2017-09-12T16:59:22Z,0,0,0,0,0
2017-09-12T16:59:23Z,54,53,150,1,169
2017-09-12T16:59:24Z,45,9,94,0,105
2017-09-12T16:59:25Z,155,75,27,1,175
2017-09-12T16:59:26Z,26,11,30,0,42
2017-09-12T16:59:27Z,27,0,8,0,29
2017-09-12T16:59:28Z,47,9,30,0,57
2017-09-12T16:59:29Z,49,57,35,1,83
2017-09-12T16:59:30Z,13,8,29,0,33
2017-09-12T16:59:31Z,21,19,99,1,103
2017-09-12T16:59:32Z,33,1,50,1,60
2017-09-12T16:59:33Z,77,20,81,0,114
2017-09-12T16:59:34Z,0,0,11,0,11
2017-09-12T16:59:35Z,0,0,0,0,0
2017-09-12T16:59:36Z,43,4,33,1,55
2017-09-12T16:59:37Z,181,105,70,1,221
2017-09-12T16:59:38Z,70,153,36,1,173
2017-09-12T16:59:39Z,69,119,55,0,149
2017-09-12T16:59:40Z,105,150,87,0,203
2017-09-12T16:59:41Z,42,181,20,1,187
2017-09-12T16:59:42Z,1,102,61,0,119
2017-09-12T16:59:43Z,0,23,0,0,23
2017-09-12T16:59:44Z,0,0,0,0,0
2017-09-12T16:59:45Z,0,0,0,0,0
2017-09-12T16:59:46Z,0,3,0,0,3
2017-09-12T16:59:47Z,0,0,0,0,0
2017-09-12T16:59:48Z,0,0,0,0,0
2017-09-12T16:59:49Z,0,31,0,0,31
2017-09-12T16:59:50Z,0,43,9,0,44
2017-09-12T16:59:51Z,0,3,0,0,3
2017-09-12T16:59:52Z,0,0,0,0,0
2017-09-12T16:59:53Z,0,0,0,0,0
2017-09-12T16:59:54Z,0,0,4,0,4
2017-09-12T16:59:55Z,0,0,28,0,28
2017-09-12T16:59:56Z,0,0,0,0,0
2017-09-12T16:59:57Z,0,0,0,0,0
2017-09-12T16:59:58Z,0,0,0,0,0
2017-09-12T16:59:59Z,0,0,0,0,0
2017-09-12T17:00:00Z,16,17,18,1,30
2017-09-12T17:00:01Z,0,0,0,0,0
2017-09-12T17:00:02Z,0,0,0,0,0
2017-09-12T17:00:03Z,0,0,0,0,0
2017-09-12T17:00:04Z,0,0,0,0,0
2017-09-12T17:00:05Z,0,0,0,0,0
2017-09-12T17:00:06Z,0,0,0,0,0
2017-09-12T17:00:07Z,0,0,0,0,0
2017-09-12T17:00:08Z,0,0,0,0,0
2017-09-12T17:00:09Z,0,0,0,0,0
2017-09-12T17:00:10Z,0,0,0,0,0
2017-09-12T17:00:11Z,0,18,0,0,18
2017-09-12T17:00:12Z,1,36,25,0,44
2017-09-12T17:00:13Z,78,221,85,1,250
2017-09-12T17:00:14Z,134,66,53,1,159
2017-09-12T17:00:15Z,59,98,14,0,116
2017-09-12T17:00:16Z,3,51,21,0,56
2017-09-12T17:00:17Z,16,46,44,0,66
2017-09-12T17:00:18Z,0,0,10,0,10
2017-09-12T17:00:19Z,0,0,0,0,0
2017-09-12T17:00:20Z,21,37,35,1,56
2017-09-12T17:00:21Z,66,32,79,1,108
2017-09-12T17:00:22Z,18,0,9,0,21
2017-09-12T17:00:23Z,35,0,0,1,35
2017-09-12T17:00:24Z,10,0,0,0,10
2017-09-12T17:00:25Z,11,0,0,1,11
2017-09-12T17:00:26Z,0,0,0,0,0
2017-09-12T17:00:27Z,0,0,0,0,0
2017-09-12T17:00:28Z,0,0,0,0,0
2017-09-12T17:00:29Z,0,0,0,0,0
2017-09-12T17:00:30Z,0,0,0,0,0
2017-09-12T17:00:31Z,0,0,0,0,0
2017-09-12T17:00:32Z,0,0,0,0,0
2017-09-12T17:00:33Z,0,0,0,0,0
2017-09-12T17:00:34Z,0,0,0,0,0
2017-09-12T17:00:35Z,0,0,0,0,0
2017-09-12T17:00:36Z,0,0,0,0,0
2017-09-12T17:00:37Z,0,0,0,0,0
2017-09-12T17:00:38Z,0,0,0,0,0
2017-09-12T17:00:39Z,0,0,0,0,0
2017-09-12T17:00:40Z,0,0,0,0,0
2017-09-12T17:00:41Z,0,0,0,0,0
2017-09-12T17:00:42Z,0,0,0,0,0
2017-09-12T17:00:43Z,0,0,0,0,0
2017-09-12T17:00:44Z,0,0,0,0,0
2017-09-12T17:00:45Z,0,0,0,0,0
2017-09-12T17:00:46Z,0,0,0,0,0
2017-09-12T17:00:47Z,12,32,15,0,38
2017-09-12T17:00:48Z,70,69,75,2,124
2017-09-12T17:00:49Z,81,79,65,0,131
2017-09-12T17:00:50Z,94,28,14,1,100
2017-09-12T17:00:51Z,15,0,0,0,15
2017-09-12T17:00:52Z,47,16,21,0,54
2017-09-12T17:00:53Z,102,74,57,1,139
2017-09-12T17:00:54Z,127,103,85,0,185
2017-09-12T17:00:55Z,190,134,178,1,293
2017-09-12T17:00:56Z,92,285,176,0,348
2017-09-12T17:00:57Z,100,136,77,2,186
2017-09-12T17:00:58Z,143,150,58,0,216
2017-09-12T17:00:59Z,47,80,45,0,104
2017-09-12T17:01:00Z,18,33,0,0,38
2017-09-12T17:01:01Z,0,0,0,0,0
2017-09-12T17:01:02Z,0,0,0,0,0
2017-09-12T17:01:03Z,0,0,0,0,0
2017-09-12T17:01:04Z,12,0,9,0,15
2017-09-12T17:01:05Z,36,0,41,1,55
2017-09-12T17:01:06Z,15,0,5,0,16
2017-09-12T17:01:07Z,0,0,0,0,0
2017-09-12T17:01:08Z,0,0,0,0,0
2017-09-12T17:01:09Z,0,0,0,0,0
2017-09-12T17:01:10Z,0,0,0,0,0
2017-09-12T17:01:11Z,4,0,0,0,4
2017-09-12T17:01:12Z,0,0,0,0,0
2017-09-12T17:01:13Z,0,0,0,0,0
2017-09-12T17:01:14Z,0,0,0,0,0
2017-09-12T17:01:15Z,0,0,0,0,0
2017-09-12T17:01:16Z,0,0,0,0,0
2017-09-12T17:01:17Z,0,0,0,0,0
2017-09-12T17:01:18Z,0,0,0,0,0
2017-09-12T17:01:19Z,0,0,0,0,0
2017-09-12T17:01:20Z,0,0,0,0,0
2017-09-12T17:01:21Z,0,0,0,0,0
2017-09-12T17:01:22Z,0,0,0,0,0
2017-09-12T17:01:23Z,0,0,0,0,0
2017-09-12T17:01:24Z,0,0,0,0,0
2017-09-12T17:01:25Z,0,0,0,0,0
2017-09-12T17:01:26Z,0,0,0,0,0
2017-09-12T17:01:27Z,39,0,38,1,55
2017-09-12T17:01:28Z,0,0,0,0,0
2017-09-12T17:01:29Z,34,0,29,0,45
2017-09-12T17:01:30Z,4,0,37,0,38
2017-09-12T17:01:31Z,0,0,0,0,0
2017-09-12T17:01:32Z,0,0,0,0,0
2017-09-12T17:01:33Z,0,0,0,0,0
2017-09-12T17:01:34Z,0,0,0,0,0
2017-09-12T17:01:35Z,0,0,0,0,0
2017-09-12T17:01:36Z,0,0,0,0,0
2017-09-12T17:01:37Z,0,0,0,0,0
2017-09-12T17:01:38Z,0,0,0,0,0
2017-09-12T17:01:39Z,0,0,0,0,0
2017-09-12T17:01:40Z,0,0,0,0,0
